Image ID,Image name,Experiment Tag,circle ratio,x pixel,y pixel,xScale,yScale,computation time,Skeleton Vertices,DIA_STM,AREA,AVG_DENSITY,TD_MED,TD_AVG,RTP_COUNT,ADVT_COUNT,BASAL_COUNT,HYP_DIA,TAP_DIA
469900,DSC_0948.JPG,27_55_5,0.01980198,198,202,0.128282828,0.125742574,301,21399,11.1615,2913.67,1.7257,0.302089,0.302524,157,8,21,1.32455,0.647487
469899,DSC_0949.JPG,28_55_9,0.01980198,198,202,0.128282828,0.125742574,285,17985,10.9545,2205.68,1.86969,0.302089,0.305412,159,10,19,1.37489,0.732958
469898,DSC_0950.JPG,28_55_10,0.01980198,198,202,0.128282828,0.125742574,282,20296,9.8318,2274.19,1.35069,0.302089,0.305888,164,10,19,1.27037,0.761161
469897,DSC_0951.JPG,36_55_2,0.01980198,198,202,0.128282828,0.125742574,295,19136,10.3923,2282.48,1.08027,0.302089,0.302152,151,2,22,1.2451,0.922186
469896,DSC_0952.JPG,27_55_7,0.01980198,198,202,0.128282828,0.125742574,227,14893,10.9545,2121.55,1.36607,0.302089,0.312816,109,7,12,1.0621,0.731077
469892,DSC_0956.JPG,35_55_12,0.01980198,198,202,0.128282828,0.125742574,372,25855,10.7703,2760,1.31355,0.302089,0.300794,217,17,15,1.13549,0.729158
469885,DSC_0963.JPG,28_55_6,0.01980198,198,202,0.128282828,0.125742574,299,30604,11.6543,3454.82,0.976199,0.254025,0.295328,153,7,21,1.36181,0.82586
469877,DSC_0971.JPG,34_55_13,0.01980198,198,202,0.128282828,0.125742574,357,22899,9.13906,2469.18,1.41921,0.302089,0.299009,165,15,23,1.21402,0.696591
469876,DSC_0972.JPG,27_55_8,0.01980198,198,202,0.128282828,0.125742574,343,26896,11.5803,3485.66,2.17023,0.302089,0.314909,228,8,31,1.38415,0.757461
469913,DSC_0935.JPG,36_55_7,0.014925373,198,201,0.128282828,0.126368159,433,34273,11.2044,3280.71,0.650716,0.302833,0.295953,252,6,23,1.21346,0.661095
469912,DSC_0936.JPG,28_55_3,0.014925373,198,201,0.128282828,0.126368159,280,17333,10.8838,2460.79,0.88253,0.302833,0.321403,95,6,6,1.36885,0.732044
469911,DSC_0937.JPG,38_55_8,0.014925373,198,201,0.128282828,0.126368159,426,44508,11.7836,4581.69,0.73745,0.302833,0.31174,249,13,24,1.35675,0.680203
469908,DSC_0940.JPG,40_55_1,0.014925373,198,201,0.128282828,0.126368159,302,19177,10,1915.62,0.709359,0.302833,0.29587,139,12,17,1.28944,0.514839
469890,DSC_0958.JPG,26_55_15,0.014925373,198,201,0.128282828,0.126368159,226,18668,8.92745,1983.56,1.07425,0.254651,0.295061,102,12,17,1.1,0.677304
469889,DSC_0959.JPG,38_55_3,0.014925373,198,201,0.128282828,0.126368159,249,15654,9.93945,1800.31,1.09168,0.302833,0.296664,114,8,23,1.30298,0.660002
469887,DSC_0961.JPG,58_40_16,0.014925373,198,201,0.128282828,0.126368159,291,20058,10.9239,2330.47,0.781054,0.302833,0.313698,131,4,12,1.31342,1.05245
469595,DSC_1016.JPG,34_55_7,0.014925373,198,201,0.128282828,0.126368159,295,21780,10.198,2424.93,2.23611,0.302833,0.302807,173,12,28,1.16237,0.720299
470258,DSC_0711.JPG,58_40_13,0.01,198,200,0.128282828,0.127,275,22434,9.45742,2062.67,0.748551,0.303584,0.311629,105,8,9,1.18033,0.611284
470209,DSC_0768.JPG,59_40_5,0.01,198,200,0.128282828,0.127,268,27173,10.7927,3411.2,2.22961,0.303584,0.323023,152,17,20,1.25617,0.899094
469906,DSC_0942.JPG,38_55_4,0.01,198,200,0.128282828,0.127,288,22691,10.7735,2643.85,0.489235,0.303584,0.29938,151,7,25,1.35118,0.750067
469585,DSC_1032.JPG,32_55_3,0.01,198,200,0.128282828,0.127,185,13293,9.21156,1431.38,1.30394,0.303584,0.299251,82,15,14,1.07761,0.714427
469582,DSC_1035.JPG,32_55_11,0.01,198,200,0.128282828,0.127,309,27887,9.60974,2943.25,1.41373,0.303584,0.309285,190,9,14,1.30244,0.707492
469556,DSC_1066.JPG,31_55_6,0.01,198,200,0.128282828,0.127,262,24113,10.1905,2644.8,1.64462,0.303584,0.313905,123,6,11,1.2134,0.844173
470212,DSC_0764.JPG,52_40_11,0.005076142,198,197,0.128282828,0.12893401,215,10793,10.016,1363.69,0.79697,0.305884,0.295877,80,9,8,1.21578,0.78633
470210,DSC_0767.JPG,37_55_13,0.005076142,198,197,0.128282828,0.12893401,291,22718,10.0634,2026.37,1.66762,0.305884,0.30157,176,15,15,0.987562,0.725095
470275,DSC_0677.JPG,41_55_11,0.005025126,198,199,0.128282828,0.127638191,318,23639,10.141,2573.6,1.1465,0.304343,0.304086,150,12,18,1.21836,0.768247
470273,DSC_0681.JPG,37_55_10,0.005025126,198,199,0.128282828,0.127638191,409,31778,10.6366,4450.13,1.11263,0.304343,0.3266,224,6,38,1.32476,0.734636
470239,DSC_0733.JPG,37_55_8,0.005025126,198,199,0.128282828,0.127638191,364,26260,10.7831,2596.34,1.06299,0.304343,0.304244,179,8,20,1.28951,0.659889
470233,DSC_0739.JPG,37_55_4,0.005025126,198,199,0.128282828,0.127638191,440,39279,10.6132,4065.61,1.37337,0.304343,0.298328,270,16,27,1.32094,0.892908
470232,DSC_0740.JPG,35_55_1,0.005025126,198,199,0.128282828,0.127638191,207,11133,10.5864,1746.49,1.35016,0.304343,0.304142,87,10,13,1.30433,0.810053
470205,DSC_0773.JPG,55_40_15,0.005025126,198,199,0.128282828,0.127638191,295,32317,11.0028,3788.08,0.54766,0.304343,0.304226,146,8,19,1.21153,0.875509
470204,DSC_0774.JPG,53_40_10,0.005025126,198,199,0.128282828,0.127638191,345,22022,12.6904,3498.47,1.76352,0.304343,0.313397,169,10,17,1.36303,0.919373
470191,DSC_0787.JPG,52_40_8,0.005025126,198,199,0.128282828,0.127638191,319,29425,12.3818,4101.44,1.51518,0.304343,0.323176,161,7,26,1.38376,0.842083
470187,DSC_0791.JPG,55_40_6,0.005025126,198,199,0.128282828,0.127638191,269,28017,11.0387,3213.57,0.990701,0.304343,0.316063,154,13,18,1.34996,0.796243
470185,DSC_0793.JPG,53_40_11,0.005025126,198,199,0.128282828,0.127638191,324,31619,12.49,3847.82,1.40013,0.304343,0.308584,192,16,21,1.5157,0.703972
470180,DSC_0798.JPG,51_40_4,0.005025126,198,199,0.128282828,0.127638191,333,29706,11.6845,3946.85,0.709962,0.304343,0.312774,141,12,7,1.41559,0.886387
470044,DSC_0801.JPG,58_40_12,0.005025126,198,199,0.128282828,0.127638191,196,15739,11.1123,2079.31,1.41713,0.304343,0.299255,62,12,6,1.28263,0.640034
470043,DSC_0802.JPG,52_40_2,0.005025126,198,199,0.128282828,0.127638191,325,23050,10.5864,2904.35,0.914495,0.304343,0.328979,178,8,19,1.2207,0.881373
470042,DSC_0803.JPG,51_40_6,0.005025126,198,199,0.128282828,0.127638191,204,14669,10.4907,1858.34,0.879985,0.304343,0.303043,90,6,11,1.23275,0.766847
470041,DSC_0804.JPG,57_40_13,0.005025126,198,199,0.128282828,0.127638191,170,5952,10.3312,849.161,1.51691,0.304343,0.316765,47,14,15,1.17028,0.599568
470040,DSC_0805.JPG,59_40_4,0.005025126,198,199,0.128282828,0.127638191,318,26181,10.7025,3297.88,1.01008,0.304343,0.311193,182,11,14,1.32158,0.837426
470038,DSC_0807.JPG,59_40_6,0.005025126,198,199,0.128282828,0.127638191,310,26772,10.9545,3318.34,0.869941,0.304343,0.306576,168,6,30,1.36557,0.717623
469924,DSC_0924.JPG,58_40_1,0.005025126,198,199,0.128282828,0.127638191,272,20566,11.3165,2423.21,0.343741,0.304343,0.314982,116,4,24,1.27165,1.00821
469919,DSC_0929.JPG,36_55_15,0.005025126,198,199,0.128282828,0.127638191,314,25910,10.3959,2580.23,0.991084,0.304343,0.307604,191,10,20,1.3128,0.7391
469874,DSC_0974.JPG,34_55_10,0.005025126,198,199,0.128282828,0.127638191,241,15630,10.1867,1595.76,1.08138,0.304343,0.292608,111,8,19,1.22672,0.786114
469868,DSC_0980.JPG,40_55_3,0.005025126,198,199,0.128282828,0.127638191,383,27465,11.8346,3276.05,0.705543,0.304343,0.322242,199,11,14,1.26468,0.740088
469847,DSC_1001.JPG,35_55_14,0.005025126,198,199,0.128282828,0.127638191,288,28326,10.2579,3481.71,1.59197,0.304343,0.304402,165,12,24,1.2503,0.813351
469845,DSC_1003.JPG,31_55_7,0.005025126,198,199,0.128282828,0.127638191,312,18478,9.79796,1938.48,0.491636,0.304343,0.301302,138,7,9,1.20335,0.712102
469600,DSC_1011.JPG,31_55_16,0.005025126,198,199,0.128282828,0.127638191,207,14688,9.59166,1474.36,1.24936,0.304343,0.296077,77,12,12,1.14452,0.680354
469593,DSC_1018.JPG,31_55_15,0.005025126,198,199,0.128282828,0.127638191,226,13867,10.004,1475.57,0.816698,0.304343,0.295382,108,7,12,1.12206,0.561601
469591,DSC_1020.JPG,53_40_9,0.005025126,198,199,0.128282828,0.127638191,226,20097,11.2384,2343.14,1.25529,0.304343,0.300344,108,8,16,1.36066,0.813795
469590,DSC_1022.JPG,31_55_13,0.005025126,198,199,0.128282828,0.127638191,210,17243,8.03107,1769.83,1.19567,0.304343,0.309423,81,10,12,0.961367,0.75695
469583,DSC_1034.JPG,32_55_5,0.005025126,198,199,0.128282828,0.127638191,145,6836,12.1677,3407.96,14.5081,0.382691,0.373833,13,2,0,2.16986,1.8168
469578,DSC_1039.JPG,32_55_9,0.005025126,198,199,0.128282828,0.127638191,291,29017,10.0358,2832.04,0.899529,0.304343,0.300511,197,13,25,1.25806,0.831387
469577,DSC_1040.JPG,28_55_13,0.005025126,198,199,0.128282828,0.127638191,266,20656,10.378,2788.31,0.993585,0.304343,0.319059,132,8,13,1.29837,0.808932
469576,DSC_1041.JPG,27_55_14,0.005025126,198,199,0.128282828,0.127638191,321,22620,10.016,2250.53,1.19116,0.304343,0.306151,210,8,35,1.24418,0.550241
469573,DSC_1045.JPG,34_55_8,0.005025126,198,199,0.128282828,0.127638191,334,25747,10.3923,2353.16,0.962932,0.304343,0.29713,188,7,13,1.21398,0.637667
469565,DSC_1053.JPG,34_55_4,0.005025126,198,199,0.128282828,0.127638191,275,19635,11.193,2383.66,1.14167,0.304343,0.304125,146,7,28,1.37271,0.743202
469564,DSC_1054.JPG,35_55_3,0.005025126,198,199,0.128282828,0.127638191,200,8011,10.9054,1354.01,1.34756,0.255921,0.306275,48,7,6,1.30098,0.686603
469555,DSC_1069.JPG,32_55_2,0.005025126,198,199,0.128282828,0.127638191,281,22009,11.1355,2934.02,0.478289,0.304343,0.306689,146,9,19,1.3463,0.665382
470280,DSC_0665.JPG,41_55_10,0,198,198,0.128282828,0.128282828,246,20840,10.9239,2285.67,1.72655,0.30511,0.309745,132,11,28,1.2596,0.726954
470265,DSC_0700.JPG,59_40_1,0,198,198,0.128282828,0.128282828,299,23634,10.2318,2524.1,1.33901,0.30511,0.315912,140,7,9,1.28939,0.659277
470261,DSC_0708.JPG,41_55_2,0,198,198,0.128282828,0.128282828,262,19100,10.4313,2153.27,1.30345,0.30511,0.317411,118,13,18,1.18627,0.650144
470257,DSC_0712.JPG,58_40_14,0,198,198,0.128282828,0.128282828,217,19524,10.7446,2760.77,1.35275,0.30511,0.318731,99,12,17,1.31868,0.738267
470256,DSC_0713.JPG,41_55_6,0,198,198,0.128282828,0.128282828,268,23760,10.3923,2785.87,0.825407,0.30511,0.299442,150,10,17,1.23989,0.76623
470248,DSC_0721.JPG,27_55_6,0,198,198,0.128282828,0.128282828,284,22034,10.799,3264.11,1.49479,0.30511,0.326733,140,7,16,1.36852,0.907495
470244,DSC_0728.JPG,41_55_15,0,198,198,0.128282828,0.128282828,269,17231,9.94759,2456.59,3.11355,0.30511,0.322393,97,9,3,1.33476,0.60434
470228,DSC_0744.JPG,27_55_13,0,198,198,0.128282828,0.128282828,351,25958,7.52121,2223.7,0.916933,0.30511,0.301308,218,11,23,0.923396,0.58296
470211,DSC_0766.JPG,53_40_12,0,198,198,0.128282828,0.128282828,372,28208,11.7517,3212.95,1.65558,0.30511,0.309763,182,7,25,1.30239,0.694804
470208,DSC_0769.JPG,55_40_3,0,198,198,0.128282828,0.128282828,378,34743,11.5415,4600.26,1.07005,0.30511,0.316748,190,12,18,1.5167,0.715134
470207,DSC_0770.JPG,51_40_3,0,198,198,0.128282828,0.128282828,252,22559,10.9666,2626.19,1.02791,0.30511,0.322009,130,8,23,1.37616,0.693585
470186,DSC_0792.JPG,58_40_8,0,198,198,0.128282828,0.128282828,325,31405,11.6619,4051.32,0.839893,0.30511,0.31769,136,13,10,1.40014,0.997861
469925,DSC_0923.JPG,36_55_9,0,198,198,0.128282828,0.128282828,273,18914,10.4242,2010.41,1.0979,0.30511,0.30689,126,8,24,1.19728,0.541544
469586,DSC_1027.JPG,32_55_8,0,198,198,0.128282828,0.128282828,343,33273,9.18586,3351.82,1.4149,0.30511,0.307046,224,14,16,1.31146,0.780514
469584,DSC_1033.JPG,34_55_6,0,198,198,0.128282828,0.128282828,188,8688,9.45742,1161.09,0.967933,0.30511,0.321051,76,6,17,1.13897,0.812467
469581,DSC_1036.JPG,32_55_13,0,198,198,0.128282828,0.128282828,270,22411,10,2228.42,1.2089,0.30511,0.311058,171,6,18,1.19723,0.613399
470031,DSC_0816.JPG,31_55_4,0.029268293,199,205,0.127638191,0.123902439,222,16720,10,1754.23,0.83073,0.299134,0.288225,111,15,9,1.3096,0.611469
470025,DSC_0823.JPG,41_55_5,0.029268293,199,205,0.127638191,0.123902439,240,12916,9.45742,1383.01,1.19906,0.299134,0.292561,116,11,20,1.11182,0.770717
470013,DSC_0835.JPG,26_55_14,0.029268293,199,205,0.127638191,0.123902439,243,15524,10,1676.32,1.22511,0.299134,0.308915,122,11,16,1.02367,0.624424
469945,DSC_0903.JPG,40_55_13,0.029268293,199,205,0.127638191,0.123902439,282,18805,11.1123,2009.35,0.651588,0.299134,0.315866,164,6,28,1.25286,0.650954
469978,DSC_0870.JPG,34_55_5,0.024509804,199,204,0.127638191,0.124509804,293,23693,10.291,2407.37,1.04192,0.299856,0.295872,153,11,22,1.21117,0.680029
469903,DSC_0945.JPG,40_55_11,0.019704433,199,203,0.127638191,0.125123153,195,8927,9.80645,1179.04,1.60015,0.300586,0.313652,83,8,22,1.22105,0.661244
470279,DSC_0666.JPG,41_55_12,0.014851485,199,202,0.127638191,0.125742574,305,22903,10.5627,2400.58,1.67182,0.301322,0.314753,171,17,20,1.23761,0.777598
470203,DSC_0775.JPG,57_40_16,0.014851485,199,202,0.127638191,0.125742574,256,22991,10.9666,2955.17,0.636454,0.301322,0.313186,106,8,11,1.28688,0.81149
469599,DSC_1012.JPG,31_55_9,0.014851485,199,202,0.127638191,0.125742574,242,19751,10.0358,2078.05,0.652879,0.301322,0.306261,148,14,27,1.14356,0.680257
469914,DSC_0934.JPG,36_55_8,0.009950249,199,201,0.127638191,0.126368159,192,7969,9.75084,922.102,1.209,0.302066,0.290561,65,8,12,1.05215,0.480601
469910,DSC_0938.JPG,27_55_3,0.009950249,199,201,0.127638191,0.126368159,307,25260,10.2763,2662.3,1.00856,0.302066,0.30353,151,1,35,1.24198,0.642649
470197,DSC_0781.JPG,52_40_2,0.005,199,200,0.127638191,0.127,334,25661,11.8322,3137.81,1.31849,0.302818,0.313172,177,8,27,1.39197,0.713918
470196,DSC_0782.JPG,59_40_12,0.005,199,200,0.127638191,0.127,239,19234,11.1006,2501.68,0.567455,0.302818,0.305705,108,5,18,1.30214,0.739638
470190,DSC_0788.JPG,53_40_1,0.005,199,200,0.127638191,0.127,580,44080,11.8706,5402.58,0.501529,0.302818,0.319603,298,15,11,1.4367,1.09286
469867,DSC_0981.JPG,40_55_2,0.005,199,200,0.127638191,0.127,333,28359,11.1471,2889.85,0.963755,0.302818,0.305161,151,13,21,1.24503,0.626742
470192,DSC_0786.JPG,55_40_12,0,199,199,0.127638191,0.127638191,359,35606,12.0208,3712.85,0.633403,0.303576,0.298329,206,10,23,1.44057,0.744948
470184,DSC_0794.JPG,51_40_2,0,199,199,0.127638191,0.127638191,234,16441,11.9181,2147.63,0.619283,0.303576,0.303697,108,12,16,1.33509,0.622016
469716,DSC_0140.JPG,24_55_10,0.029126214,200,206,0.127,0.123300971,362,28768,10.7703,2859.78,1.14135,0.29766,0.291577,330,22,21,1.37581,0.719556
470024,DSC_0824.JPG,28_55_11,0.029126214,200,206,0.127,0.123300971,282,18936,9.91902,2170.79,0.897748,0.29766,0.311681,143,9,24,1.21185,0.627976
470009,DSC_0839.JPG,28_55_12,0.029126214,200,206,0.127,0.123300971,186,5991,9.08086,738.693,0.968861,0.29766,0.299233,64,12,11,0.770302,0.590645
470007,DSC_0841.JPG,54_40_1,0.029126214,200,206,0.127,0.123300971,378,34819,11.2044,4016.31,1.65892,0.29766,0.300467,239,13,34,1.3617,0.811542
470006,DSC_0842.JPG,35_55_2,0.024390244,200,205,0.127,0.123902439,271,16911,9.45742,1830.73,0.781042,0.298375,0.293611,138,14,8,1.09695,0.710475
469993,DSC_0855.JPG,36_55_4,0.024390244,200,205,0.127,0.123902439,225,16486,11.0297,2042.56,1.08284,0.298375,0.306837,104,13,10,1.3423,1.03002
469986,DSC_0862.JPG,40_55_14,0.024390244,200,205,0.127,0.123902439,322,24150,9.93945,2546.81,1.60757,0.298375,0.308528,166,14,32,1.18166,0.584368
470198,DSC_0780.JPG,59_40_3,0.00990099,200,202,0.127,0.125742574,291,19810,10.7317,2057.57,1.00296,0.300563,0.310057,137,8,18,1.26062,0.619197
470194,DSC_0784.JPG,41_55_13,0.00990099,200,202,0.127,0.125742574,298,21757,10.8714,2483.53,1.34943,0.300563,0.295934,170,12,27,1.30551,0.666309
469995,DSC_0853.JPG,51_40_1,0.019512195,201,205,0.126368159,0.123902439,168,9680,9.1233,1169.82,1.0373,0.297624,0.297331,42,9,14,1.10379,0.643131
470195,DSC_0783.JPG,57_40_7,0.004950495,201,202,0.126368159,0.125742574,210,13765,11.1471,1695.15,1.12921,0.299812,0.303248,81,13,9,1.2606,0.791443
470315,DSC_0461.JPG,60_40_9,0.009302326,213,215,0.119248826,0.118139535,280,19578,12.7737,2532.85,1.44497,0.282304,0.303211,131,12,15,1.355,0.786245
470174,DSC_0446.JPG,33_55_8,0.009259259,214,216,0.118691589,0.117592593,269,26088,11.2748,2499.8,0.88786,0.280991,0.281083,134,17,19,1.07708,0.574939
470318,DSC_0466.JPG,33_55_12,0.009259259,214,216,0.118691589,0.117592593,165,4994,10.3923,687.73,0.993408,0.280991,0.304635,35,5,5,1.03376,1.23256
470320,DSC_0469.JPG,25_55_15,0.009259259,214,216,0.118691589,0.117592593,292,23267,10.9239,2179.08,1.62177,0.280991,0.28155,193,17,27,1.04376,0.620128
470342,DSC_0491.JPG,23_55_8,0.009259259,214,216,0.118691589,0.117592593,375,31534,10.4803,3497.92,1.03492,0.280991,0.294521,217,11,17,1.28388,0.711492
470353,DSC_0502.JPG,33_55_15,0.009259259,214,216,0.118691589,0.117592593,340,24518,10.7446,2446.79,0.508769,0.280991,0.274671,192,10,15,1.29483,0.621084
470403,DSC_0554.JPG,60_40_4,0.009259259,214,216,0.118691589,0.117592593,277,16465,5.3183,2207.84,0.449343,0.280991,0.285895,126,31,13,0.850276,0.677661
470405,DSC_0556.JPG,25_55_16,0.009259259,214,216,0.118691589,0.117592593,438,31975,11.6162,3098.97,0.755928,0.280991,0.277935,268,20,24,1.18667,0.647243
470171,DSC_0443.JPG,60_40_11,0.004651163,214,215,0.118691589,0.118139535,345,23543,4.47214,2374,0.655795,0.281641,0.274723,190,15,8,1.07452,0.823223
470173,DSC_0445.JPG,56_40_14,0.004651163,214,215,0.118691589,0.118139535,533,41266,12.1455,4768.9,1.40687,0.281641,0.287979,258,18,25,1.35379,0.866193
470312,DSC_0458.JPG,24_55_15,0.004651163,214,215,0.118691589,0.118139535,396,29621,11.5311,2927.76,1.38645,0.281641,0.282069,226,6,37,1.37456,0.677713
470350,DSC_0499.JPG,33_55_16,0.004651163,214,215,0.118691589,0.118139535,442,34358,10.532,3047.2,0.7199,0.281641,0.279613,249,11,18,1.11682,0.60436
470351,DSC_0500.JPG,39_55_6,0.004651163,214,215,0.118691589,0.118139535,348,26926,10.9545,2608.1,0.666372,0.281641,0.288271,215,11,19,1.2211,0.712181
470352,DSC_0501.JPG,51_40_9,0.004651163,214,215,0.118691589,0.118139535,427,33204,11.7738,3188.49,1.80132,0.281641,0.277427,207,15,17,1.04343,0.69535
470354,DSC_0503.JPG,60_40_13,0.004651163,214,215,0.118691589,0.118139535,382,23308,12.8743,3082.11,0.847782,0.281641,0.28986,196,11,15,1.46328,0.786933
470356,DSC_0505.JPG,37_55_11,0.004651163,214,215,0.118691589,0.118139535,314,21597,10.583,2378.72,1.54068,0.281641,0.289988,180,5,16,1.24644,0.732741
470357,DSC_0506.JPG,60_40_15,0.004651163,214,215,0.118691589,0.118139535,298,20862,11.5932,2619.4,1.17139,0.281641,0.297835,129,12,15,1.05263,0.730419
470362,DSC_0512.JPG,23_55_2,0.004651163,214,215,0.118691589,0.118139535,288,15923,10.9239,2194.25,0.772755,0.281641,0.304341,130,7,14,1.28907,0.879845
470363,DSC_0513.JPG,60_40_3,0.004651163,214,215,0.118691589,0.118139535,346,24239,11.2073,2894.71,0.654914,0.281641,0.295845,160,12,18,1.07982,0.540107
470376,DSC_0526.JPG,50_40_3,0.004651163,214,215,0.118691589,0.118139535,452,30525,12.6511,3231.97,1.39368,0.281641,0.281033,213,6,30,1.32862,0.728929
470382,DSC_0532.JPG,39_55_1,0.004651163,214,215,0.118691589,0.118139535,579,46848,14.8532,6335.3,0.663288,0.281641,0.294728,327,17,31,1.03214,0.773103
470321,DSC_0470.JPG,33_55_2,0,214,214,0.118691589,0.118691589,503,42738,10.3744,3681.13,1.20514,0.282298,0.295642,299,15,22,1.16839,0.761091
470348,DSC_0497.JPG,23_55_14,0,214,214,0.118691589,0.118691589,302,26053,10.5627,2996.64,2.49096,0.282298,0.289652,178,19,14,1.20743,0.749549
470349,DSC_0498.JPG,60_40_16,0,214,214,0.118691589,0.118691589,420,29263,11.702,3178,0.981577,0.282298,0.275774,206,10,12,1.28548,0.586967
470389,DSC_0540.JPG,39_55_8,0,214,214,0.118691589,0.118691589,608,46957,12.3818,4986.63,0.378086,0.282298,0.293365,313,12,43,1.31282,0.71322
470402,DSC_0553.JPG,25_55_10,0,214,214,0.118691589,0.118691589,415,26199,9.86947,2627.44,0.507811,0.282298,0.279835,274,21,27,0.913801,0.581964
470408,DSC_0560.JPG,50_40_6,0,214,214,0.118691589,0.118691589,301,31856,10,3347.19,1.48434,0.282298,0.282775,184,18,20,1.00461,0.819711
470410,DSC_0562.JPG,25_55_12,0.00921659,215,217,0.118139535,0.117050691,447,30584,10.7703,2581.51,1.24087,0.27969,0.268927,236,8,26,1.04566,0.592107
470413,DSC_0565.JPG,60_40_6,0.00921659,215,217,0.118139535,0.117050691,259,16269,10.9545,1899.47,0.687069,0.27969,0.291496,149,14,25,1.10311,0.627845
470418,DSC_0570.JPG,39_55_7,0.00921659,215,217,0.118139535,0.117050691,622,36730,11.3494,3739.19,0.746616,0.27969,0.289264,300,9,38,1.39546,0.739113
470432,DSC_0584.JPG,50_40_16,0.00921659,215,217,0.118139535,0.117050691,265,16545,11.4146,1930.79,1.8357,0.27969,0.288969,135,5,32,0.969698,0.671198
470170,DSC_0441.JPG,25_55_13,0.00462963,215,216,0.118139535,0.117592593,293,22295,10.8714,2178.21,0.884261,0.280334,0.281951,162,13,21,1.16619,0.689426
470308,DSC_0452.JPG,59_40_9,0.00462963,215,216,0.118139535,0.117592593,251,23133,10.583,1936.84,0.987478,0.280334,0.27173,128,9,18,1.13643,0.667157
470313,DSC_0459.JPG,39_55_9,0.00462963,215,216,0.118139535,0.117592593,288,12684,10.3601,1320.94,1.18017,0.280334,0.293193,126,13,30,0.854559,0.680709
470366,DSC_0516.JPG,32_55_16,0.00462963,215,216,0.118139535,0.117592593,353,28903,10.004,2339.51,0.841821,0.280334,0.272962,234,5,41,1.20431,0.722357
470388,DSC_0539.JPG,23_55_12,0.00462963,215,216,0.118139535,0.117592593,444,32103,10.3601,2657.83,0.668334,0.280334,0.282743,256,9,23,1.10717,0.646562
470391,DSC_0542.JPG,60_40_12,0.00462963,215,216,0.118139535,0.117592593,238,12202,11.1384,1437.25,1.41526,0.280334,0.270904,97,7,7,1.16048,0.584489
470393,DSC_0544.JPG,60_40_5,0.00462963,215,216,0.118139535,0.117592593,230,17228,11.9063,2244.2,0.74339,0.280334,0.294403,119,10,17,1.30364,0.693273
470404,DSC_0555.JPG,33_55_1,0.00462963,215,216,0.118139535,0.117592593,364,25580,11.4865,2173.62,0.852323,0.280334,0.276112,239,20,17,1.07604,0.711918
470416,DSC_0568.JPG,23_55_6,0.00462963,215,216,0.118139535,0.117592593,398,30810,10.016,2468.35,0.412617,0.280334,0.274347,244,14,20,0.575201,0.645267
470434,DSC_0586.JPG,24_55_7,0.00462963,215,216,0.118139535,0.117592593,283,15112,10.7703,1428.26,1.50148,0.280334,0.271759,205,9,40,1.1023,0.588699
470438,DSC_0590.JPG,50_40_2,0.00462963,215,216,0.118139535,0.117592593,537,33932,6.38687,3384.3,0.547348,0.280334,0.283119,296,7,17,0.876138,0.786188
470440,DSC_0592.JPG,50_40_11,0.00462963,215,216,0.118139535,0.117592593,409,35620,11.5311,3308.17,0.864611,0.280334,0.279401,277,16,16,1.19179,0.7623
470447,DSC_0599.JPG,59_40_8,0.00462963,215,216,0.118139535,0.117592593,353,25585,9.93945,2053.01,0.589745,0.280334,0.279293,220,16,32,1.14108,0.632307
470365,DSC_0515.JPG,50_40_7,0,215,215,0.118139535,0.118139535,403,35034,11.1355,3664.82,2.14038,0.280985,0.278329,225,17,19,1.15534,0.830293
470387,DSC_0538.JPG,26_55_2,0,215,215,0.118139535,0.118139535,296,22583,12.3203,2509.89,1.1195,0.280985,0.289747,155,11,21,1.18478,0.616104
470415,DSC_0567.JPG,24_55_5,0,215,215,0.118139535,0.118139535,303,19638,10.3673,1951.4,0.800647,0.280985,0.279734,159,14,22,1.21027,0.533894
470419,DSC_0571.JPG,24_55_3,0,215,215,0.118139535,0.118139535,317,22111,10.8464,1941.12,1.3797,0.236279,0.270148,162,11,27,1.20808,0.724784
470422,DSC_0574.JPG,23_55_15,0,215,215,0.118139535,0.118139535,571,40830,20.1002,5275.59,1.25262,0.280985,0.279483,352,12,21,1.08151,0.710389
470286,DSC_0649.JPG,35_55_6,0,215,215,0.118139535,0.118139535,204,9606,10.4489,909.7,1.19742,0.280985,0.274379,81,7,13,1.2361,0.641275
470296,DSC_0620.JPG,35_55_10,0.009345794,216,214,0.117592593,0.118691589,304,18055,10.4242,1945.88,1.03234,0.280991,0.282706,121,8,18,1.13237,0.768621
470423,DSC_0575.JPG,60_40_1,0.009174312,216,218,0.117592593,0.116513761,381,22846,11.6162,2518.66,0.672254,0.278401,0.278118,226,17,21,1.04452,0.802931
470424,DSC_0576.JPG,23_55_11,0.009174312,216,218,0.117592593,0.116513761,462,35545,10.5965,3280.04,0.950906,0.278401,0.275778,273,15,45,1.17672,0.640894
470425,DSC_0577.JPG,33_55_4,0.009174312,216,218,0.117592593,0.116513761,461,37101,10.5864,2828.48,1.26798,0.278401,0.271642,294,15,17,1.0061,0.725842
470304,DSC_0603.JPG,35_55_7,0.004651163,216,215,0.117592593,0.118139535,305,22629,11.0297,2368.31,0.971801,0.280334,0.28122,158,11,18,1.1353,0.727226
470295,DSC_0625.JPG,59_40_7,0.004651163,216,215,0.117592593,0.118139535,240,22452,9.28238,2313.13,1.5588,0.280334,0.291971,121,10,17,0.979479,0.707026
